ConstituentID,DisplayName,ArtistBio,Nationality,Gender,BeginDate,EndDate
31018,Jacques Le Rider,"French, born 1954",French,male,1954,0
31019,Jeroen de Rijke,"Dutch, 1970–2006",Dutch,male,1970,2006
31020,Willem de Rooij,"Dutch, born 1969",Dutch,male,1969,0
31021,"2x4, Inc.",founded 1994,American,do not identify,1994,0
31022,Michael Rock,"American, born 1959",American,male,1959,0
31023,Susan Sellers,"American, born 1967",American,female,1967,0
31024,Viktor Rogy,"Austrian, 1924–2004",Austrian,male,1924,2004
31026,Naomi Tereza Salmon,"Israeli, born 1965",Israeli,female,1965,0
31027,Peter Sandbichler,"Austrian, born 1964",Austrian,male,1964,0
31030,Bülent Sangar,"Turkish, born 1965",Turkish,male,1965,0
31031,Eran Schaerf,"German of Israeli origin, born 1962",German,male,1962,0
31032,Hans Scheugl,"Austrian, born 1940",Austrian,male,1940,0
31033,Markus Schinwald,"Austrian, born 1973",Austrian,male,1973,0
31034,Hubert Schmalix,"Austrian, born 1952",Austrian,male,1952,0
31035,Ferdinand Schmatz,"Austrian, born 1953",Austrian,male,1953,0
31036,Rudolf Schmitz,German,German,do not identify,0,0
31037,Walter Schmögner,"Austrian, born 1943",Austrian,male,1943,0
31038,Wolfgang Schneider,"German, born after 1950",German,do not identify,1950,0
31039,Rainald Schumacher,German,German,male,0,0
31040,Allan Sekula,"American, 1951–2013",American,male,1951,2013
31042,Jeffrey Shaw,"Australian, born 1944",Australian,male,1944,0
31043,Wolf Singer,"German, born 1943",German,male,1943,0
31044,Sean Snyder,"American, born 1972",American,male,1972,0
31045,Kim Sooja,"Korean, born 1957",Korean,female,1957,0
31046,Dr. Gerfried Sperl,"Austrian, born 1941",Austrian,male,1941,0
31048,Wolfgang Staehle,German,German,male,0,0
31050,Dominik Steiger,"Austrian, born 1940",Austrian,male,1940,0
31051,Bruce Sterling,"American, born 1954",American,male,1954,0
31054,Kamen Stoyanov,"Bulgarian, born 1977",Bulgarian,male,1977,0
31056,Ingeborg Strobl,"Austrian, born 1949",Austrian,female,1949,0
31068,Marius Watz,"Nowegian, born 1973",Norwegian,male,1973,0
31069,Peter Weibel,"Ukranian, born 1944",Ukrainian,male,1944,0
31072,Krzysztof Wodiczko,"Polish, born 1943",Polish,male,1943,0
31073,Michel Würthle,"Austrian, born 1943",Austrian,male,1943,0
31074,Cerith Wyn Evans,"British, born 1958",British,male,1958,0
31075,Jun Yang,"Chinese, born 1975",Chinese,male,1975,0
31076,Lansheng Zhang,Chinese,Chinese,male,0,0
31077,Tiehai Zhou,"Chinese, born 1966",Chinese,male,1966,0
31078,Beatrix Zobl,"Austrian, born 1970",Austrian,female,1970,0
31079,Andreas Zybach,"Swiss, born 1975",Swiss,male,1975,0
31080,Cornel Windlin,"Swiss, born 1964",Swiss,male,1964,0
31211,Charles Atlas,"American, born 1949",American,male,1949,0
31242,Bill Morrison,"American, born 1965",American,male,1965,0
31258,Luis Buñuel,"Spanish, 1900–1983",Spanish,male,1900,1983
31292,Monika Sosnowska,"Polish, born 1972",Polish,female,1972,0
31298,David Thorne,"American, born 1960",American,male,1960,0
31301,Pierre Bourdieu,"French, 1930–2002",French,male,1930,2002
31302,Jurgen Habermas,"German, born 1929",German,male,1929,0
31304,Martine Aballea,"American, born 1950",American,female,1950,0
31307,Harald Szeemann,"Swiss, 1933–2005",Swiss,male,1933,2005
31308,Aloys Zötl,"German, 1803–1897",German,male,1803,1897
31309,Paul Virilio,"French, born 1932",French,male,1932,0
31312,Koo Jeong-a,"Korean, born 1967",Korean,female,1967,0
31313,Daniel Suter,"Czech, born 1960",Czech,male,1960,0
31316,Armand Mevis,"Dutch, born 1963",Dutch,male,1963,0
31317,Linda van Deursen,"Dutch, born 1961",Dutch,female,1961,0
31321,Neal Ascherson,"Scottish, born 1932",Scottish,male,1932,0
31324,Edi Rama,"Albanian, born 1964",Albanian,male,1964,0
31325,Christoph Schlingensief,"German, 1960–2010",German,male,1960,2010
31327,Daniel Blochwitz,"German, born 1973",German,male,1973,0
31328,Horit Herman Peled,Israeli,Israeli,female,0,0
31334,Pavel Humhal,"Czech, born 1965",Czech,male,1965,0
31335,Roman Ondak,"Slovak, born 1966",Slovak,male,1966,0
31336,Martin Polak,Czech,Czech,do not identify,0,0
31337,Lukas Jasansky,Czech,Czech,do not identify,0,0
31340,Miklos Erhardt,"Hungarian, born 1966",Hungarian,male,1966,0
31341,Stano Filko,"Slovak, 1937–2015",Slovak,male,1937,2015
31342,Julius Koller,"Slovak, 1939–2007",Slovak,male,1939,2007
31343,Allan Currall,"British, born 1965",British,male,1965,0
31344,Michael Hvorecky,"Slovak, born 1976",Slovak,male,1976,0
31345,Kirsten Pieroth,German,German,female,0,0
31346,Jiri Skala,"Czech, born 1976",Czech,male,1976,0
31350,Alexander Felch,"Austrian, born 1978",Austrian,male,1978,0
31353,Chen Xi,"Austrian, born China 1966",Austrian,do not identify,1966,0
31354,Markus Hanakam,"German, born 1979",German,male,1979,0
31356,Roswitha Schuller,"Austrian, born 1984",Austrian,female,1984,0
31357,Johanna Rille,"German, born 1980",German,female,1980,0
31360,Pirmin Blum,"Swiss, born 1969",Swiss,male,1969,0
31362,Karin Aue,"Austrian, born 1981",Austrian,female,1981,0
31364,Magda Tothova,"Slovakian, born 1979",Slovak,female,1979,0
31367,Katharina Ivansich,"Austrian, born 1983",Austrian,female,1983,0
31372,Manuel Gorkiewicz,"Austrian, born 1976",Austrian,male,1976,0
31373,Jakob Neulinger,"Austrian, born 1979",Austrian,male,1979,0
31375,Johanna Billing,"Swedish, born 1973",Swedish,female,1973,0
31377,Jean Baudrillard,"French, 1929–2007",French,male,1929,2007
31379,Michel Onfray,"French, born 1959",French,male,1959,0
31380,Gilles Deleuze,"French, 1925–1995",French,male,1925,1995
31381,Franz Kaltenbeck,Austrian,Austrian,male,0,0
31382,Yann Aussant,French,French,do not identify,0,0
31384,Deimantas Narkevicius,"Lithuanian, born 1964",Lithuanian,male,1964,0
31385,Manfred Grübl,"Austrian, born 1967",Austrian,male,1967,0
31408,Roberto Rossellini,"Italian, 1906–1977",Italian,do not identify,1906,1977
31420,Nancy Grossman,"American, born 1940",American,female,1940,0
31421,Marcel Bovis,"French, 1904–1997",French,male,1904,1997
31431,Jeroen Verhoeven,"Dutch, born 1976",Dutch,male,1976,0
31433,Rob Voerman,"Dutch, born 1966",Dutch,male,1966,0
31442,Yang Fudong,"Chinese, born 1971",Chinese,male,1971,0
31447,KDDI Corporation,"Tokyo, Japan, est. 1953",Japanese,do not identify,1953,0
31449,John Sennhauser,"American, 1907–1978",American,male,1907,1978
31450,Francisco Castro Leñero,"Mexican, born 1954",Mexican,male,1954,0
31455,Akihiko Kotani,"Japanese, born 1957",Japanese,male,1957,0
31456,Tsuguyoshi Sadashima,"Japanese, born 1952",Japanese,male,1952,0
31461,Ardegno Soffici,"Italian, 1879–1964",Italian,male,1879,1964
31464,Hank Bull,"Canadian, born 1949",Canadian,male,1949,0
31610,"Airstream, Inc.","Jackson Center, Ohio, est. 1931",American,do not identify,1931,0
31612,"RIMA, Padua, Italy",est. 1916,Italian,do not identify,1916,0
31613,Alexander Taylor,"British, born 1975",British,male,1975,0
31614,"Established & Sons, United Kingdom",est. 2005,British,do not identify,2005,0
31615,Claudio Salocchi,born 1934,Italian,do not identify,1934,0
31617,Coren Sharples,"American, born 1965",American,female,1965,0
31634,Barbara Bosworth,"American, born 1953",American,female,1953,0
31648,Ursula von Rydingsvard,"American, born Germany 1942",American,female,1942,0
31652,John Reekie,American,American,do not identify,0,0
31672,Michel Parmentier,"French, 1938–2000",French,male,1938,2000
31673,André Cadere,"Romanian, born Poland. 1934–1978",Romanian,male,1934,1978
31677,Ceal Floyer,"British, born 1968",British,female,1968,0
31678,Cory Arcangel,"American, born 1978",American,male,1978,0
31697,Nina Bovasso,"American, born 1965",American,female,1965,0
31698,Gregory Green,"American, born 1959",American,male,1959,0
31732,Christoph Ruckhäberle,"German, born 1972",German,male,1972,0
31735,Santiago Cucullu,"Argentine, born 1969",Argentine,male,1969,0
31737,Kayrock and Wolfy,American,American,male,0,0
31742,Joëlle Tuerlinckx,"Belgian, born 1958",Belgian,female,1958,0
31744,Albert York,"American, born 1928",American,male,1928,0
31784,Nasreen Mohamedi,"Indian, 1937–1990",Indian,female,1937,1990
31875,Allan Dwan,"Canadian, 1885–1982",Canadian,male,1885,1982
31880,Mack Sennett,"American, 1880–1960",American,male,1880,1960
31881,Charles H. France,"American, 1870–1940",American,male,1870,1940
31884,Charles J. Brabin,"American, born England. 1883–1957",American,male,1883,1957
31887,Frederick Thomson,"American, 1869–1925",American,male,1869,1925
31889,George L. Tucker,"American, 1872–1921",American,male,1872,1921
31892,Kenean Buel,"American, c. 1873–1948",American,male,1873,1948
31901,Oscar Eagle,"American, 1861–1930",American,male,1861,1930
31904,Edward Warren,"American, c. 1857–1930",American,male,1857,1930
31906,John Harvey,"American, 1881–1954",American,male,1881,1954
31908,Theodore Marston,"American, 1868–1920",American,male,1868,1920
31919,Lorimer Johnston,"American, 1858–1941",American,male,1858,1941
31922,Dave Aylott,"British, c. 1885–1969",British,male,1885,1969
31960,Jorge Macchi,"Argentine, born 1963",Argentine,male,1963,0
31999,Yutaka Sone,"Japanese, born 1965",Japanese,male,1965,0
32007,Louise Campbell,"Danish, born 1970",Danish,female,1970,0
32031,Mamma Andersson,"Swedish, born 1962",Swedish,female,1962,0
32032,Victor Grippo,"Argentine, 1936–2002",Argentine,male,1936,2002
32041,Robert Altman,"American, 1925–2006",American,male,1925,2006
32051,Øivind Resch,"Norwegian, founded 1961",Norwegian,do not identify,1961,0
32059,Max Miedinger,"Swiss, 1910–1980",Swiss,male,1910,1980
32063,Philippe Apeloig,"French, born 1962",French,male,1962,0
32067,"Given Imaging Ltd., Israel","Israeli, est. 1998",Israeli,do not identify,1998,0
32087,Scottie Wilson,"Scottish, 1889–1972",Scottish,male,1889,1972
32097,Craig Hodgetts,"American, born 1937",American,male,1937,0
32098,Robert Mangurian,"American, born 1944",American,male,1944,0
32099,Edouard Hoffmann,Swiss,Swiss,do not identify,0,0
32102,Giorgio Ceretti,"Italian, born 1932",Italian,male,1932,0
32103,Pietro Derossi,"Italian, born 1933",Italian,male,1933,0
32104,Riccardo Rosso,Italian,Italian,male,0,0
32115,John Muafangejo,"Namibian, 1943–1987",Namibian,male,1943,1987
32125,Harry Bedos,French,French,male,0,0
32133,Shaun O'Dell,"American, born 1968",American,male,1968,0
32138,Glen Baldridge,"American, born 1977",American,male,1977,0
32173,Rhonda Abrams,"Canadian, born 1960",Canadian,female,1960,0
32176,Ant Farm,"USA, est. 1968",American,do not identify,1968,0
32179,Ruth Orkin,"American, 1921–1985",American,female,1921,1985
32182,Beth B,"American, born 1955",American,female,1955,0
32189,Dan Boord,"American, born 1951",American,male,1951,0
32190,Luis Valdovino,"Argentine, born 1961",Argentine,male,1961,0
32192,Frank Borzage,"American, 1893–1962",American,male,1893,1962
32196,Stephen R. Johnson,American,American,male,1952,2015
32202,Shirley Clarke,"American, 1919–1997",American,female,1919,1997
32203,Joseph Chaiken,"American, 1935–2003",American,male,1935,2003
32204,Sam Shepard,"American, born 1943",American,male,1943,0
32208,Jem Cohen,"American, born Afghanistan, born 1962",American,male,1962,0
32209,Cecelia Condit,"American, born 1947",American,female,1947,0
32216,Ximena Cuevas,"Mexican, born 1963",Mexican,female,1963,0
32230,Alexander Dovzhenko,"Ukrainian, 1894–1956",Ukrainian,male,1894,1956
32231,Carl Theodor Dreyer,"Danish, 1889–1968",Danish,male,1889,1968
32232,Roberto Gabetti,"Italian, 1925–2000",Italian,male,1925,2000
32233,Aimaro Oreglia d'Isola,"Italian, born 1928",Italian,male,1928,0
32236,Ed Emshwiller,"American, 1925–1990",American,male,1925,1990
32238,Oskar Fischinger,"German, 1900–1967",German,male,1900,1967
32245,Hermine Freed,"American, 1940–1998",American,female,1940,1998
32246,Masaki Fujihata,"Japanese, born 1956",Japanese,male,1956,0
32250,Jean-Luc Godard,"French, 1930–2022",French,male,1930,2022
32251,Anne-Marie Miéville,"Swiss, born 1945",Swiss,female,1945,0
32253,Shalom Gorewitz,"American, born 1949",American,male,1949,0
32272,Faith Hubley,"American, 1924–2001",American,female,1924,2001
32280,Jim Jarmusch,"American, born 1953",American,male,1953,0
32283,Paul Leni,"German, 1885–1929",German,do not identify,1885,1929
32286,Tom Kalin,"American, born 1962",American,male,1962,0
32297,Paul Kos,"American, born 1942",American,male,1942,0
32299,Fritz Lang,"Austrian, born Austria–Hungary (Vienna). 1890–1976",Austrian,male,1890,1976
32305,Spike Lee,"American, born 1957",American,male,1957,0
32312,Mary Lucier,"American, born 1944",American,female,1944,0
32313,Sidney Lumet,"American, 1924 – 2011",American,male,1924,2011
32331,Linda Montano,"American, born 1942",American,female,1942,0
32334,Fred Niblo,"American, 1874–1948",American,male,1874,1948
32338,Paper Tiger Television,"American, formed 1981",American,do not identify,1981,0
32341,Edwin S. Porter,"American, 1870–1941",American,male,1870,1941
32349,Yvonne Rainer,"American, born 1934",American,female,1934,0
32351,Susan Raymond,"American, born 1945",American,female,1945,0
32352,Alan Raymond,"American, born 1943",American,male,1943,0
32354,Alain Resnais,"French, born 1922",French,male,1922,0
32356,Marlon Riggs,"American, 1957–1994",American,male,1957,1994
32366,Shelly Silver,"American, born 1957",American,female,1957,0
32372,Lisa Steele,"Canadian, born 1947",Canadian,female,1947,0
32375,John Sturgeon,"American, born 1946",American,male,1946,0
32377,Rea Tajiri,"American, born 1958",American,female,1958,0
32424,Stan VanDerBeek,"American, 1927–1984",American,male,1927,1984
32427,Captain Beefheart (Don Van Vliet),"American, 1941–2010",American,male,1941,2010
32428,Steina,"Icelandic, born 1940",Icelandic,female,1940,0
32430,Woody Vasulka,"American, born Czech Republic, 1937–2019",American,male,1937,2019
32434,Raoul Walsh,"American, 1887–1980",American,male,1887,1980
32449,Julie Zando,"American, born 1961",American,female,1961,0
32462,John Stezaker,"British, born 1949",British,male,1949,0
32464,Dan Miller,"American, born 1961",American,male,1961,0
32468,Matthew Carter,"British, born 1937",British,male,1937,0
32472,Experimental Jetset,"Dutch, est. 1997",Dutch,do not identify,1997,0
32473,Sonic Youth,"USA, est. 1981",American,do not identify,1981,0
32475,Robert del Naja,"British, born 1965",British,male,1965,0
32484,Hugo Häring,"German, 1882–1958",German,male,1882,1958
32487,Tony Conrad,"American, 1940–2016",American,male,1940,2016
32559,Berni Searle,"South African, born 1964",South African,female,1964,0
32560,Kohei Yoshiyuki,"Japanese, 1946–2022",Japanese,male,1946,2022
32568,Olav Christopher Jenssen,"Norwegian, born 1954",Norwegian,male,1954,0
32586,Vladimir Shukhov,"Russian, 1853–1939",Russian,male,1853,1939
32607,Lin Tianmiao,"Chinese, born 1961",Chinese,female,1961,0
32620,Tanyth Berkeley,"American, born 1969",American,female,1969,0
32621,Leslie Hewitt,"American, born 1977",American,female,1977,0
32627,Steven B. Smith,"American, born 1963",American,male,1963,0
32631,Mark Lewis,"Canadian, born 1957",Canadian,male,1957,0
32641,Mathias Bengtsson,"Danish, born 1971",Danish,male,1971,0
32652,Jeremy Blake,"American, 1971–2007",American,male,1971,2007
32653,Alex Ku,"American, born 1966",American,male,1966,0
32654,Mark Wallinger,"British, born 1959",British,male,1959,0
32655,Rolf Harder,"Canadian, born Germany, 1929–2013",Canadian,male,1929,2013
32656,Ernst Roch,"Canadian, born Yugoslavia, 1928–2003",Canadian,male,1928,2003
32684,Dara Friedman,"German and American, born 1968",German,female,1968,0
32685,Joanne Tatham,"British, born 1967",British,female,1967,0
32686,Tom O'Sullivan,"British, born 1967",British,male,1967,0
32690,Seth Price,"American, born 1973",American,male,1973,0
32691,Kate Gilmore,"American, born 1975",American,female,1975,0
32692,Natascha Sadr Haghighian,"Iranian, born 1953",Iranian,female,1953,0
32707,Louisiana Bendolph,"American, born 1960",American,female,1960,0
32708,Mary Lee Bendolph,"American, born 1935",American,female,1935,0
32709,Rebecca Warren,"British, born 1965",British,female,1965,0
32717,El Ultimo Grito,"Spanish, est. 1997",Spanish,do not identify,1997,0
32718,Jerszy Seymour,"German, born 1968",German,male,1968,0
32723,Roberto Feo,"Spanish, born England 1964",Spanish,male,1964,0
32724,Rosario Hurtado,"Spanish, born 1966",Spanish,female,1966,0
32725,Judith de Graauw,"Dutch, born 1976",Dutch,female,1976,0
32731,Esterio Segura,"Cuban, born 1970",Cuban,male,1970,0
32733,Paul Budnitz,"American, born 1967",American,male,1967,0
32734,Tristan Eaton,"American, born 1978",American,male,1978,0
32735,Frank Kozik,"Spanish, born 1962",Spanish,male,1962,0
32736,Tilt,French,French,do not identify,0,0
32738,Cycle,American,American,do not identify,0,0
32739,David Flores,American,American,do not identify,0,0
32740,Deph,"American, born 1979",American,male,1979,0
32741,Kenzo Minami,"Japanese, born 1974",Japanese,male,1974,0
32742,Thomas Han,"Chinese, born 1979",Chinese,do not identify,1979,0
32744,Huck Gee,"British, born 1973",British,male,1973,0
32750,Chip Lord,"American, born 1944",American,male,1944,0
32751,Doug Michels,"American, 1943–2003",American,male,1943,2003
32758,Zhang Huan,"Chinese, born 1965",Chinese,male,1965,0
32766,Bas Jan Ader,"Dutch, 1942–1975",Dutch,male,1942,1975
32768,Liz Deschenes,"American, born 1966",American,female,1966,0
32769,Nikolai Sedelnikov,"Russian, 1905–1994",Russian,male,1905,1994
32791,Keith Arnatt,"British, 1930–2008",British,male,1930,2008
32792,David Askevold,"American, 1940–2008",American,male,1940,2008
32793,Gianfredo Camesi,"Swiss, born 1940",Swiss,male,1940,0
32794,Kenichiro Ina,"Japanese, born 1947",Japanese,male,1947,0
32795,Yutaka Matsuzawa,"Japanese, 1922–2006",Japanese,male,1922,2006
32796,David Robilliard,"British, 1952–1988",British,male,1952,1988
32799,Jaap Berghuis,"Dutch, born 1945",Dutch,male,1945,0
32800,Alan Charlton,"British, born 1948",British,male,1948,0
32825,Nalini Malani,"Indian, born 1946",Indian,female,1946,0
32856,Santiago Pol,"Venezuelan, born Barcelona 1946",Venezuelan,male,1946,0
32879,Martin Glanzman,American,American,do not identify,0,0
32882,Carlo Naya,"Italian, 1816–1882",Italian,male,1816,1882
32885,Ron Galella,"American, born 1931",American,male,1931,0
32896,Mike Disfarmer,"American, 1884–1959",American,male,1884,1959
32897,William H. Martin,"American, 1865–1940",American,male,1865,1940
32907,David Maljković,"Croatian, born 1973",Croatian,male,1973,0
32908,Eduardo Stupía,"Argentine, born 1951",Argentine,male,1951,0
32909,Sandra Gamarra,"Peruvian, born 1972",Peruvian,female,1972,0
32939,Louis Anquetin,"French, 1861–1932",French,male,1861,1932
32945,Bruce McClain,"Scottish, born 1944",Scottish,do not identify,1944,0
32947,Nelson Ricardo Savinon,"American, born 1971",American,do not identify,1971,0
32957,Julia Lohmann,"German, born 1977",German,female,1977,0
32964,Ben Fry,"American, born 1975",American,male,1975,0
32965,Noam Toran,"American, born 1975",American,male,1975,0
32968,Design Interactions Department,est. 1989,British,do not identify,1989,0
32981,James Auger,"British, born 1970",British,male,1970,0
32982,Jimmy Loizeau,"British, born 1968",British,male,1968,0
32985,Bernd Ribbeck,"German, born 1974",German,male,1974,0
32989,Tisch School of the Arts,est. 1965,American,do not identify,1965,0
32990,Interactive Telecommunications Program,est. 1979,American,do not identify,1979,0
32993,Moritz Waldemeyer,"German, born 1974",German,male,1974,0
32996,"NTT DOCOMO, Inc.","Japan, est. 1992",Japanese,do not identify,1992,0
32997,Oki Sato,"Canadian, born 1977",Canadian,male,1977,0
32998,nendo,"Japanese, established 2002",Japanese,do not identify,2002,0
33000,Eyal Burstein,"Israeli, born 1977",Israeli,male,1977,0
33001,Michele Gauler,"German, born 1973",German,female,1973,0
33002,Beta Tank,"UK, est. 2007",British,do not identify,2007,0
33004,Susana Soares,"Portuguese, born 1977",Portuguese,female,1977,0
33005,Crisform,Portugal,Portuguese,do not identify,0,0
33006,Vilabo,Portugal,Portuguese,do not identify,0,0
33015,Philip Worthington,"British, born 1977",British,male,1977,0
33025,Ammar Eloueini,"French, born Lebanon 1968",French,male,1968,0
33026,AEDS Ammar Eloueini Digit-all Studio,"France, est. 1997",French,do not identify,1997,0
33034,Joris Laarman,"Dutch, born 1979",Dutch,male,1979,0
33046,Neri Oxman,"American, born Israel, 1976",American,female,1976,0
33050,Jayden D. Harman,"Australian, born 1949",Australian,do not identify,1949,0
33051,"PAX Scientific, Inc.","USA, est. 1997",American,do not identify,1997,0
33052,"PAX Water Technologies, Inc.",USA,American,do not identify,0,0
33069,Nhem Ein,"Cambodian, born 1959",Cambodian,male,1959,0
33070,Bertjan Pot,"Dutch, born 1975",Dutch,do not identify,1975,0
33072,Samuel Cabot Cochran,"American, born 1982",American,male,1982,0
33073,"SMIT Sustainably Minded Interactive Technology, LLC","USA, est. 2005",American,do not identify,2005,0
33078,Benjamin Aranda,"American, born 1973",American,male,1973,0
33079,Chris Lasch,"American, born 1972",American,male,1972,0
33080,Aranda/Lasch,"USA, est. 2003",American,do not identify,2003,0
33082,International Electrotechnical Commission (IEC),"Switzerland, est. 1906",Swiss,do not identify,1906,0
33095,Oded Ezer,"Israeli, born 1972",Israeli,male,1972,0
33097,James King,"British, born 1982",British,male,1982,0
33112,Tomáš Gabzdil Libertíny,"Slovak, born 1979",Slovak,male,1979,0
33114,Simon Heijdens,"Dutch, born 1978",Dutch,male,1978,0
33115,Rachel Wingfield,"British, born 1978",British,female,1978,0
33116,Mathias Gmachl,"Austrian, born 1974",Austrian,male,1974,0
33117,"Loop, pH","UK, est. 2003",British,do not identify,2003,0
33129,Barrett Lyon,"American, born 1978",American,male,1978,0
33130,The Opte Project,"USA, est. 2003",American,do not identify,2003,0
33131,Matthew Pillsbury,"American, born 1973",American,male,1973,0
33143,Lisa Strausfeld,"American, born 1964",American,female,1964,0
33145,Christian Marc Schmidt,"German, born 1977",German,male,1977,0
33146,Takaaki Okada,"Japanese, born 1978",Japanese,male,1978,0
33147,Eben Eliason,"American, born 1982",American,male,1982,0
33148,Walter Bender,"American, born 1956",American,male,1956,0
33149,One Laptop per Child,"USA, est. 2005",American,do not identify,2005,0
33150,Marco Pesenti Gritti,"Italian, born 1978",Italian,male,1978,0
33152,"Red Hat, Inc.","USA, est. 1993",American,do not identify,1993,0
33156,Jonathan Harris,"American, born 1979",American,male,1979,0
33158,Sep Kamvar,"American, born 1977",American,male,1977,0
33165,Fernanda Bertini Viégas,"Brazilian, born 1971",Brazilian,female,1971,0
33166,Martin Wattenberg,"American, born 1970",American,male,1970,0
33171,Aesthetics + Computation Group,est. 1996,American,do not identify,1996,0
33190,Evan Roth,"American, born 1978",American,male,1978,0
33191,Theo Watson,"British, born 1981",British,male,1981,0
33195,Nicholas Negroponte,"American, born 1943",American,male,1943,0
33196,Mary Lou Jepsen,"American, born 1965",American,female,1965,0
33197,Yves Béhar,"Swiss, born 1967",Swiss,male,1967,0
33198,Jacques Gagné,"Canadian, born 1959",Canadian,do not identify,1959,0
33199,Gecko Design,"USA, est. 1996",American,do not identify,1996,0
33200,Bret Recor,"American, born 1974",American,do not identify,1974,0
33201,Colin Bulthaup,"American, born 1976",American,do not identify,1976,0
33202,Squid Labs,"USA, est. 2004",American,do not identify,2004,0
33203,Quanta,"Taiwan, est. 1988",Taiwanese,do not identify,1988,0
33206,Tim Edler,"German, born 1965",German,male,1965,0
33207,Jan Edler,"German, born 1970",German,do not identify,1970,0
33208,realities:united,"Germany, est. 2000",German,do not identify,2000,0
33210,Crispin Jones,"British, born 1974",British,male,1974,0
33214,Gregor Zivic,"Austrian, born 1965",Austrian,male,1965,0
33217,Olaf Breuning,"Swiss, born 1970",Swiss,male,1970,0
33218,Bernhard Fruehwirth,"Austrian, born 1968",Austrian,male,1968,0
33221,Jan Ritsema,"Dutch, born 1945",Dutch,male,1945,0
33222,Maja Bajevic,"Bosnian, born 1967",Bosnian,female,1967,0
33226,Scott Christensen,"American, born 1964",American,male,1964,0
33245,Nicolas Roope,"British, born 1972",British,male,1972,0
33246,Hulger,"UK, est. 2004",British,do not identify,2004,0
33278,Alejandro Xul Solar,"Argentine, 1887–1963",Argentine,male,1887,1963
33289,Laura Kurgan,"South African, born 1961",South African,female,1961,0
33290,Eric Cadora,"American, born 1962",American,male,1962,0
33291,David Reinfurt,"American, born 1971",American,male,1971,0
33292,Sarah Williams,"American, born 1974",American,female,1974,0
33293,Spatial Information Design Lab,"USA, est. 2004",American,do not identify,2004,0
33294,"Graduate School of Architecture, Planning and Preservation, Columbia University","USA, est. 1881",American,do not identify,1881,0
33301,Michael Watling,"New Zealander, born 1941",New Zealander,do not identify,1941,0
33302,Opdo Limited,"New Zealand, est. 2003",New Zealander,do not identify,2003,0
33342,Google Inc.,"USA, est. 1998",American,do not identify,1998,0
33357,Kazuhiro Ueno,Japanese,Japanese,do not identify,0,0
33369,Josh Smith,"American, born 1976",American,male,1976,0
33370,Christopher Blizzard,"American, born 1973",American,do not identify,1973,0
33371,Mark Foster,"American, born 1960",American,do not identify,1960,0
33372,Rebecca Allen,"American, born 1953",American,female,1953,0
33373,Michail Bletsas,"Greek, born 1967",Greek,male,1967,0
33374,V. Michael Bove,"American, born 1960",American,male,1960,0
33386,Brian Belott,"American, born 1973",American,male,1973,0
33388,Paulo Mendes da Rocha,"Brazilian, 1928 – 2021",Brazilian,male,1928,2021
33390,Carlo Bimbi,"Italian, born 1944",Italian,male,1944,0
33393,Mark Bradford,"American, born 1961",American,male,1961,0
33395,Joshua Mosley,"American, born 1974",American,male,1974,0
33398,Leo Matiz,"Colombian, 1917–1998",Colombian,male,1917,1998
33445,Elmer Bernstein,"American, 1922–2004",American,male,1922,2004
33470,Leszek Holdanowicz,"Polish, born 1937",Polish,male,1937,0
33501,Duke Ellington,"American, 1899–1974",American,male,1899,1974
33646,Willie Doherty,"Irish, born 1959",Irish,male,1959,0
33647,Lonnie van Brummelen,"Dutch, born 1969",Dutch,female,1969,0
33655,H.H. Blakesly,"American, 1851–1930",American,male,1851,1930
33693,Irma Boom,"Dutch, born 1960",Dutch,female,1960,0
33737,Robert Cahen,"French, born 1945",French,male,1945,0
33748,Mark Leckey,"British, born 1964",British,male,1964,0
33750,Paolo Canevari,"Italian, born 1963",Italian,male,1963,0
33751,Will Duke,"British, born 1973",British,male,1973,0
33760,Vuyile Voyiya,"South African, born 1961",South African,male,1961,0
33798,Senzeni Marasela,"South African, born 1977",South African,female,1977,0
33801,Internotredici Associati,"Italian, 1970–1983",Italian,do not identify,1970,1983
33802,Gianni Ferrara,"Italian, born 1928",Italian,male,1928,0
33803,Nilo Gioacchini,"Italian, born 1946",Italian,male,1946,0
33812,Charles Nkosi,"South African, born 1949",South African,male,1949,0
33825,Aleksandra Mir,"American and Swedish, born Poland 1967",American,female,1967,0
33830,Georgianna Stout,"American, born 1967",American,female,1967,0
33837,Geoffrey Mann,"British, born 1980",Scottish,male,1980,0
33845,John Hubley,"American, 1914–1977",American,male,1914,1977
33849,Albin Johnson,"American, 1887–1964",American,male,1887,1964
33865,Ivan Serpa,"Brazilian, 1923–1973",Brazilian,male,1923,1973
33908,Jan De Cock,"Belgian, born 1976",Belgian,male,1976,0
33913,Trisha Donnelly,"American, born 1974",American,female,1974,0
33915,Huma Bhabha,"American, born Pakistan 1962",American,female,1962,0
33942,Karl-Peter Röhl,"German, 1890–1975",German,male,1890,1975
33943,Alejandro Puente,"Argentine, 1933–2013",Argentine,male,1933,2013
33945,Abraham Palatnik,"Brazilian, 1928–2020",Brazilian,male,1928,2020
33965,Sam Durant,"American, born 1961",American,male,1961,0
33969,Andy Goldsworthy,"British, born 1956",British,male,1956,0
33981,Sara VanDerBeek,"American, born 1976",American,female,1976,0
